timestamp,parameters,makespan,exec_time,num_particles,max_iter,w,c1,c2,mutation_rate,max_stagnation,early_stopping_window,improvement_threshold,is_best
2025-04-11T00:35:18.302716,,2131,139.03039407730103,100,1000,0.5,0.4,0.4,0.6,20,,0.08,False
2025-04-11T00:39:32.535303,,2127,254.2214379310608,100,1000,0.5,0.4,0.7,0.3,20,,0.08,False
2025-04-11T00:43:59.145063,,2127,266.60976004600525,100,1000,0.5,0.4,0.7,0.6,20,,0.08,False
2025-04-11T00:50:04.324167,,2131,365.17910408973694,100,1000,0.5,0.4,0.9,0.3,20,,0.08,False
2025-04-11T00:56:46.864645,,2127,402.5404772758484,100,1000,0.5,0.4,0.9,0.6,20,,0.08,False
2025-04-11T01:02:24.501969,,2127,337.6297380924225,100,1000,0.5,0.7,0.4,0.3,20,,0.08,False
2025-04-11T01:06:44.400304,,2131,259.8960781097412,100,1000,0.5,0.7,0.4,0.6,20,,0.08,False
2025-04-11T01:12:52.532203,,2131,368.1223874092102,100,1000,0.5,0.7,0.7,0.3,20,,0.08,False
2025-04-11T01:19:35.113468,,2131,402.58126521110535,100,1000,0.5,0.7,0.7,0.6,20,,0.08,False
2025-04-11T01:25:50.721843,,2127,375.6083743572235,100,1000,0.5,0.7,0.9,0.3,20,,0.08,False
2025-04-11T01:32:23.085975,,2131,392.35612320899963,100,1000,0.5,0.7,0.9,0.6,20,,0.08,False
2025-04-11T01:38:34.114167,,2131,371.02819180488586,100,1000,0.5,0.9,0.4,0.3,20,,0.08,False
2025-04-11T01:42:41.281932,,2105,247.15819931030273,100,1000,0.5,0.9,0.4,0.6,20,,0.08,False
2025-04-11T01:45:21.288163,,2131,160.00623106956482,100,1000,0.5,0.9,0.7,0.3,20,,0.08,False
2025-04-11T01:48:12.943574,,2127,171.65541076660156,100,1000,0.5,0.9,0.7,0.6,20,,0.08,False
2025-04-11T01:50:52.510603,,2127,159.56702947616577,100,1000,0.5,0.9,0.9,0.3,20,,0.08,False
2025-04-11T01:54:02.995500,,2131,190.4636025428772,100,1000,0.5,0.9,0.9,0.6,20,,0.08,False
2025-04-11T01:57:04.092736,,2131,181.0817141532898,100,1000,0.8,0.4,0.4,0.3,20,,0.08,False
2025-04-11T02:00:00.114106,,2126,176.02136969566345,100,1000,0.8,0.4,0.4,0.6,20,,0.08,False
2025-04-11T02:02:49.182013,,2131,169.06790709495544,100,1000,0.8,0.4,0.7,0.3,20,,0.08,False
2025-04-11T02:05:32.034382,,2105,162.85236930847168,100,1000,0.8,0.4,0.7,0.6,20,,0.08,False
2025-04-11T02:08:00.160143,,2105,148.1257607936859,100,1000,0.8,0.4,0.9,0.3,20,,0.08,False
2025-04-11T02:11:36.975365,,2126,216.81522178649902,100,1000,0.8,0.4,0.9,0.6,20,,0.08,False
2025-04-11T02:14:04.475659,,2131,147.48506474494934,100,1000,0.8,0.7,0.4,0.3,20,,0.08,False
2025-04-11T02:16:40.426265,,2125,155.95060539245605,100,1000,0.8,0.7,0.4,0.6,20,,0.08,False
2025-04-11T02:19:00.901233,,2127,140.4749677181244,100,1000,0.8,0.7,0.7,0.3,20,,0.08,False
2025-04-11T02:22:03.987590,,2127,183.0863573551178,100,1000,0.8,0.7,0.7,0.6,20,,0.08,False
2025-04-11T02:24:53.389472,,2125,169.40188241004944,100,1000,0.8,0.7,0.9,0.3,20,,0.08,False
2025-04-11T02:27:49.856380,,2131,176.46690821647644,100,1000,0.8,0.7,0.9,0.6,20,,0.08,False
2025-04-11T02:30:21.643819,,2131,151.77639865875244,100,1000,0.8,0.9,0.4,0.3,20,,0.08,False
2025-04-11T02:33:09.148647,,2127,167.49778604507446,100,1000,0.8,0.9,0.4,0.6,20,,0.08,False
2025-04-11T02:35:54.152858,,2127,165.00421166419983,100,1000,0.8,0.9,0.7,0.3,20,,0.08,False
2025-04-11T02:38:52.716949,,2127,178.56409096717834,100,1000,0.8,0.9,0.7,0.6,20,,0.08,False
2025-04-11T02:41:32.797019,,2131,160.08006978034973,100,1000,0.8,0.9,0.9,0.3,20,,0.08,False
2025-04-11T02:44:26.048095,,2131,173.2432463169098,100,1000,0.8,0.9,0.9,0.6,20,,0.08,False
2025-04-11T02:47:49.171198,,2131,203.12310242652893,150,1000,0.3,0.4,0.4,0.3,20,,0.08,False
2025-04-11T02:51:32.509023,,2130,223.33782482147217,150,1000,0.3,0.4,0.4,0.6,20,,0.08,False
2025-04-11T02:55:08.081567,,2131,215.57254457473755,150,1000,0.3,0.4,0.7,0.3,20,,0.08,False
2025-04-11T02:59:02.624887,,2125,234.52588295936584,150,1000,0.3,0.4,0.7,0.6,20,,0.08,False
2025-04-11T03:04:45.216893,,2139,342.5920054912567,150,1000,0.3,0.4,0.9,0.3,20,,0.08,False
2025-04-11T03:09:02.548332,,2126,257.3219769001007,150,1000,0.3,0.4,0.9,0.6,20,,0.08,False
2025-04-11T03:13:08.251724,,2125,245.70339250564575,150,1000,0.3,0.7,0.4,0.3,20,,0.08,False
2025-04-11T03:17:02.621577,,2125,234.36985301971436,150,1000,0.3,0.7,0.4,0.6,20,,0.08,False
2025-04-11T03:20:40.639520,,2121,218.00241422653198,150,1000,0.3,0.7,0.7,0.3,20,,0.08,False
2025-04-11T03:24:28.950673,,2105,228.31115317344666,150,1000,0.3,0.7,0.7,0.6,20,,0.08,False
2025-04-11T03:28:08.011980,,2131,219.04568147659302,150,1000,0.3,0.7,0.9,0.3,20,,0.08,False
2025-04-11T03:32:06.480549,,2105,238.46856832504272,150,1000,0.3,0.7,0.9,0.6,20,,0.08,False
2025-04-11T03:35:42.979076,,2131,216.49852752685547,150,1000,0.3,0.9,0.4,0.3,20,,0.08,False
2025-04-11T03:39:36.264719,,2118,233.2856423854828,150,1000,0.3,0.9,0.4,0.6,20,,0.08,False
2025-04-11T03:43:21.494939,,2113,225.23022055625916,150,1000,0.3,0.9,0.7,0.3,20,,0.08,False
2025-04-11T03:47:21.700229,,2125,240.20529007911682,150,1000,0.3,0.9,0.7,0.6,20,,0.08,False
2025-04-11T03:51:09.647084,,2131,227.9468550682068,150,1000,0.3,0.9,0.9,0.3,20,,0.08,False
2025-04-11T03:55:15.732906,,2131,246.0701937675476,150,1000,0.3,0.9,0.9,0.6,20,,0.08,False
2025-04-11T03:59:02.327507,,2131,226.5946011543274,150,1000,0.5,0.4,0.4,0.3,20,,0.08,False
2025-04-11T06:29:49.821575,,2117,9047.494067668915,150,1000,0.5,0.4,0.4,0.6,20,,0.08,False
2025-04-11T06:33:10.147333,,2127,200.31013679504395,150,1000,0.5,0.4,0.7,0.3,20,,0.08,False
2025-04-11T06:36:38.254809,,2131,208.10747575759888,150,1000,0.5,0.4,0.7,0.6,20,,0.08,False
2025-04-11T08:08:34.654240,,2131,5516.3994307518005,150,1000,0.5,0.4,0.9,0.3,20,,0.08,False
2025-04-11T08:12:09.764897,,2130,215.08939957618713,150,1000,0.5,0.4,0.9,0.6,20,,0.08,False
2025-04-11T08:15:33.546329,,2130,203.78143191337585,150,1000,0.5,0.7,0.4,0.3,20,,0.08,False
2025-04-11T08:19:11.361655,,2105,217.8153257369995,150,1000,0.5,0.7,0.4,0.6,20,,0.08,False
2025-04-11T08:22:38.770024,,2131,207.4083697795868,150,1000,0.5,0.7,0.7,0.3,20,,0.08,False
2025-04-11T08:26:27.455082,,2092,228.67346215248108,150,1000,0.5,0.7,0.7,0.6,20,,0.08,True
2025-04-11T08:29:58.340233,,2127,210.86624097824097,150,1000,0.5,0.7,0.9,0.3,20,,0.08,False
2025-04-11T08:33:38.536203,,2121,220.19597053527832,150,1000,0.5,0.7,0.9,0.6,20,,0.08,False
2025-04-11T08:37:17.384691,,2105,218.8484878540039,150,1000,0.5,0.9,0.4,0.3,20,,0.08,False
2025-04-11T08:40:54.088852,,2126,216.69427037239075,150,1000,0.5,0.9,0.4,0.6,20,,0.08,False
2025-04-11T08:44:25.005217,,2127,210.9163646697998,150,1000,0.5,0.9,0.7,0.3,20,,0.08,False
2025-04-11T08:48:10.547655,,2105,225.54243803024292,150,1000,0.5,0.9,0.7,0.6,20,,0.08,False
2025-04-11T08:51:31.368472,,2127,200.81622910499573,150,1000,0.5,0.9,0.9,0.3,20,,0.08,False
2025-04-11T08:55:21.733205,,2126,230.34850931167603,150,1000,0.5,0.9,0.9,0.6,20,,0.08,False
2025-04-11T08:59:01.580052,,2105,219.79077291488647,150,1000,0.8,0.4,0.4,0.3,20,,0.08,False
2025-04-11T09:02:56.256097,,2127,234.6760449409485,150,1000,0.8,0.4,0.4,0.6,20,,0.08,False
2025-04-11T09:06:28.096566,,2131,211.84046912193298,150,1000,0.8,0.4,0.7,0.3,20,,0.08,False
2025-04-11T10:31:14.877890,,2127,5086.765557527542,150,1000,0.8,0.4,0.7,0.6,20,,0.08,False
2025-04-11T10:34:47.878023,,2105,213.00013208389282,150,1000,0.8,0.4,0.9,0.3,20,,0.08,False
2025-04-11T11:05:59.929939,,2084,1872.0438256263733,150,1000,0.8,0.4,0.9,0.6,20,,0.08,True
2025-04-11T11:10:31.328161,,2127,271.39822244644165,150,1000,0.8,0.7,0.4,0.3,20,,0.08,False
2025-04-11T11:14:57.806119,,2105,266.46231627464294,150,1000,0.8,0.7,0.4,0.6,20,,0.08,False
2025-04-11T11:18:28.479848,,2127,210.67372918128967,150,1000,0.8,0.7,0.7,0.3,20,,0.08,False
2025-04-11T11:22:35.013213,,2126,246.5333652496338,150,1000,0.8,0.7,0.7,0.6,20,,0.08,False
2025-04-11T11:26:12.224263,,2131,217.21104955673218,150,1000,0.8,0.7,0.9,0.3,20,,0.08,False
2025-04-11T11:30:14.111660,,2088,241.88739681243896,150,1000,0.8,0.7,0.9,0.6,20,,0.08,False
2025-04-11T11:33:57.193613,,2105,223.07587504386902,150,1000,0.8,0.9,0.4,0.3,20,,0.08,False
2025-04-11T11:37:51.699441,,2131,234.50582790374756,150,1000,0.8,0.9,0.4,0.6,20,,0.08,False
2025-04-11T11:41:28.567738,,2113,216.85155200958252,150,1000,0.8,0.9,0.7,0.3,20,,0.08,False
2025-04-11T11:45:19.844261,,2127,231.27652287483215,150,1000,0.8,0.9,0.7,0.6,20,,0.08,False
2025-04-11T11:48:52.548365,,2127,212.7041037082672,150,1000,0.8,0.9,0.9,0.3,20,,0.08,False
2025-04-11T11:52:44.007318,,2131,231.45095801353455,150,1000,0.8,0.9,0.9,0.6,20,,0.08,False
2025-04-11T12:00:19.354532,,2131,323.75955629348755,200,1000,0.8,0.4,0.9,0.6,20,,0.08,True
